"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Update resource group","Succeeded","Administrative","Informational","2026-08-14T22:51:19.862Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/subscriptions/resourcegroups","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Create or Update Load Balancer","Started","Administrative","Informational","2026-08-14T22:51:25.806Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/loadBalancers","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/loadBalancers/kubernetes"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Create or Update Load Balancer","Succeeded","Administrative","Informational","2026-08-14T22:51:26.166Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/loadBalancers","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/loadBalancers/kubernetes"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Delete Public Ip Address","Started","Administrative","Informational","2026-08-14T22:51:26.538Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/publicIPAddresses","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/publicIPAddresses/aks-managed-temp-outbound-ip"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Delete Public Ip Address","Succeeded","Administrative","Informational","2026-08-14T22:51:26.600Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/publicIPAddresses","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/publicIPAddresses/aks-managed-temp-outbound-ip"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Set Resource Ownership","Started","Administrative","Informational","2026-08-14T22:51:30.528Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/locations","","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/providers/Microsoft.Network/locations/westus"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Set Resource Ownership","Accepted","Administrative","Informational","2026-08-14T22:51:30.606Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/locations","","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/providers/Microsoft.Network/locations/westus"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Create or Update Virtual Machine Scale Set","Started","Administrative","Informational","2026-08-14T22:53:19.652Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-20325240-vmss"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Create or Update Virtual Machine Scale Set","Accepted","Administrative","Informational","2026-08-14T22:53:20.887Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-20325240-vmss"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Create or Update Virtual Machine Scale Set","Started","Administrative","Informational","2026-08-14T22:53:45.900Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-20325240-vmss"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Create or Update Virtual Machine Scale Set","Accepted","Administrative","Informational","2026-08-14T22:53:46.275Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-20325240-vmss"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Create or Update Virtual Machine Scale Set","Succeeded","Administrative","Informational","2026-08-14T22:54:27.742Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-20325240-vmss"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Create or Update Virtual Machine Scale Set","Succeeded","Administrative","Informational","2026-08-14T22:54:31.201Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-20325240-vmss"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Validate Deployment","Started","Administrative","Informational","2026-08-14T22:54:47.006Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/deployments","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Resources/deployments/testCreateExtensions"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Validate Deployment","Succeeded","Administrative","Informational","2026-08-14T22:54:47.631Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/deployments","MC_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Resources/deployments/testCreateExtensions"
"63cb1dae-c8bc-46a7-ae28-86f03ef32ecb","Start Managed Cluster","Succeeded","Administrative","Informational","2026-08-14T22:54:53.190Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-secondary-westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-secondary-westus/providers/Microsoft.ContainerService/managedClusters/aks-secondary-westus"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Create or Update Load Balancer","Succeeded","Administrative","Informational","2026-08-14T23:01:23.622Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/loadBalancers","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/loadBalancers/kubernetes"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Start Managed Cluster","Started","Administrative","Informational","2026-08-14T22:51:13.611Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Start Managed Cluster","Accepted","Administrative","Informational","2026-08-14T22:51:14.908Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Update resource group","Started","Administrative","Informational","2026-08-14T22:51:18.433Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/subscriptions/resourcegroups","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Update resource group","Succeeded","Administrative","Informational","2026-08-14T22:51:20.589Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/subscriptions/resourcegroups","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Create or Update Load Balancer","Started","Administrative","Informational","2026-08-14T22:51:23.011Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/loadBalancers","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/loadBalancers/kubernetes"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Create or Update Load Balancer","Succeeded","Administrative","Informational","2026-08-14T22:51:23.198Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/loadBalancers","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/loadBalancers/kubernetes"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Delete Public Ip Address","Started","Administrative","Informational","2026-08-14T22:51:23.261Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/publicIPAddresses","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/publicIPAddresses/aks-managed-temp-outbound-ip"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Delete Public Ip Address","Succeeded","Administrative","Informational","2026-08-14T22:51:23.292Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/publicIPAddresses","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/publicIPAddresses/aks-managed-temp-outbound-ip"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Set Resource Ownership","Started","Administrative","Informational","2026-08-14T22:51:25.573Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/locations","","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/providers/Microsoft.Network/locations/eastus"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Set Resource Ownership","Accepted","Administrative","Informational","2026-08-14T22:51:25.667Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Network/locations","","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/providers/Microsoft.Network/locations/eastus"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Create or Update Virtual Machine Scale Set","Started","Administrative","Informational","2026-08-14T22:53:40.572Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Create or Update Virtual Machine Scale Set","Accepted","Administrative","Informational","2026-08-14T22:53:41.900Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Create or Update Virtual Machine Scale Set","Succeeded","Administrative","Informational","2026-08-14T22:54:43.654Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Compute/virtualMachineScaleSets","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourcegroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Compute/virtualMachineScaleSets/aks-nodepool1-17411545-vmss"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Validate Deployment","Started","Administrative","Informational","2026-08-14T22:55:34.839Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/deployments","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Resources/deployments/testCreateExtensions"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Validate Deployment","Succeeded","Administrative","Informational","2026-08-14T22:55:35.323Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","AzureContainerService","Microsoft.Resources/deployments","MC_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/MC_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Resources/deployments/testCreateExtensions"
"739a15a8-cf9b-4fcb-9271-603db7f31598","Start Managed Cluster","Succeeded","Administrative","Informational","2026-08-14T22:55:51.066Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"ea88a514-e623-4c81-86b1-4e3a5740cc6c","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T22:54:13.943Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"ea88a514-e623-4c81-86b1-4e3a5740cc6c","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T22:54:13.818Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"cf6c67ca-1399-475a-876a-343c9d3c6e94","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T22:54:10.339Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"cf6c67ca-1399-475a-876a-343c9d3c6e94","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T22:54:10.229Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"bcddbbcf-fd78-4125-ae20-04c349d412b0","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T22:53:55.015Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-secondary-westus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-29165006-nsg"
"bcddbbcf-fd78-4125-ae20-04c349d412b0","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T22:53:54.874Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-secondary-westus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-29165006-nsg"
"8380bc00-b85c-4417-b558-11b05a7f1b49","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T22:53:46.849Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-secondary-westus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-29165006-nsg"
"8380bc00-b85c-4417-b558-11b05a7f1b49","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T22:53:46.662Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-secondary-westus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-29165006-nsg"
"753f564e-87ce-4096-bb98-349eabb33451","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T22:53:37.762Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"753f564e-87ce-4096-bb98-349eabb33451","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T22:53:37.621Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-primary-eastus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-primary-eastus_aks-primary-eastus_eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-primary-eastus_aks-primary-eastus_eastus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-26619185-nsg"
"75fd008f-36d4-49c7-be96-cc14bd798df0","Create or Update Network Security Group","Succeeded","Administrative","Informational","2026-08-14T22:53:32.318Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-secondary-westus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-29165006-nsg"
"75fd008f-36d4-49c7-be96-cc14bd798df0","Create or Update Network Security Group","Started","Administrative","Informational","2026-08-14T22:53:32.209Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","aks-secondary-westus","Microsoft.Network/networkSecurityGroups","mc_rg-dr-secondary-westus_aks-secondary-westus_westus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/mc_rg-dr-secondary-westus_aks-secondary-westus_westus/providers/Microsoft.Network/networkSecurityGroups/aks-agentpool-29165006-nsg"
"4ef252b9-72c3-4142-b676-a843fab9da02","Create or update action group","Succeeded","Administrative","Informational","2026-08-14T22:48:48.214Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/actionGroups","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.Insights/actionGroups/ag-dr-alerts"
"4ef252b9-72c3-4142-b676-a843fab9da02","Create or update action group","Started","Administrative","Informational","2026-08-14T22:48:46.855Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.Insights/actionGroups","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.Insights/actionGroups/ag-dr-alerts"
"522bbfa7-9543-4cdb-8dc6-9d9d2a9fcf6b","Health Event Updated","Updated","Resource Health","Informational","2026-08-14T21:13:15.700Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets/virtualmachines","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS/VIRTUALMACHINES/1"
"522bbfa7-9543-4cdb-8dc6-9d9d2a9fcf6b","Health Event Updated","Updated","Resource Health","Informational","2026-08-14T21:08:44.047Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","","MICROSOFT.COMPUTE/virtualmachinescalesets/virtualmachines","MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS","/SUBSCRIPTIONS/6AD49BB6-A255-4718-B1C5-DCE7E90C4130/RESOURCEGROUPS/MC_RG-DR-PRIMARY-EASTUS_AKS-PRIMARY-EASTUS_EASTUS/PROVIDERS/MICROSOFT.COMPUTE/VIRTUALMACHINESCALESETS/AKS-NODEPOOL1-17411545-VMSS/VIRTUALMACHINES/1"
"159238c0-e359-4e2f-9e3e-dde705456540","Register SaaS resource provider","Succeeded","Administrative","Informational","2026-08-14T20:56:17.545Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","","","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/providers/microsoft.saas"
"159238c0-e359-4e2f-9e3e-dde705456540","Register SaaS resource provider","Started","Administrative","Informational","2026-08-14T20:56:17.280Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","","","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/providers/microsoft.saas"
"d9a3ae4a-4fc4-4319-bd2d-b06598b44b96","Stop Managed Cluster","Failed","Administrative","Error","2026-08-14T20:49:57.141Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"d9a3ae4a-4fc4-4319-bd2d-b06598b44b96","Stop Managed Cluster","Started","Administrative","Informational","2026-08-14T20:49:57.016Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"a0d663ef-2360-4133-afa3-9d9b076c4f7e","Stop Managed Cluster","Failed","Administrative","Error","2026-08-14T20:49:42.217Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
"a0d663ef-2360-4133-afa3-9d9b076c4f7e","Stop Managed Cluster","Started","Administrative","Informational","2026-08-14T20:49:41.982Z","6ad49bb6-a255-4718-b1c5-dce7e90c4130","zinal3933@gmail.com","Microsoft.ContainerService/managedClusters","rg-dr-primary-eastus","/subscriptions/6ad49bb6-a255-4718-b1c5-dce7e90c4130/resourceGroups/rg-dr-primary-eastus/providers/Microsoft.ContainerService/managedClusters/aks-primary-eastus"
